model_id,batch_index,iteration,iteration_start,iteration_end,iteration_duration_seconds,success,return_code,tokens_used_this_iter_total,tokens_used_total
70,1,3,2026-02-20T05:01:57.901079Z,2026-02-20T05:02:12.847104Z,14.946323374999338,True,0,1551,3662
72,1,1,2026-02-20T05:01:50.364624Z,2026-02-20T05:02:16.771589Z,26.407417583002825,True,0,2143,2143
69,1,1,2026-02-20T05:01:37.846732Z,2026-02-20T05:02:10.473953Z,32.62777562499832,False,1,2669,2669
69,1,2,2026-02-20T05:02:10.474001Z,2026-02-20T05:02:19.493122Z,9.019306334004796,True,0,1422,4091
74,1,1,2026-02-20T05:02:17.464846Z,2026-02-20T05:02:32.740868Z,15.27628375000495,True,0,1047,1047
71,1,1,2026-02-20T05:01:50.064417Z,2026-02-20T05:02:16.095268Z,26.03129587500007,False,1,1921,1921
71,1,2,2026-02-20T05:02:16.095339Z,2026-02-20T05:02:36.331475Z,20.236509415997716,True,0,3146,5067
75,1,1,2026-02-20T05:02:20.355026Z,2026-02-20T05:02:39.751572Z,19.396877791004954,True,0,1534,1534
76,1,1,2026-02-20T05:02:33.528931Z,2026-02-20T05:02:44.109541Z,10.5808011659974,True,0,941,941
73,1,1,2026-02-20T05:02:13.677395Z,2026-02-20T05:02:55.713683Z,42.037038709000626,True,0,3310,3310
77,1,1,2026-02-20T05:02:37.028712Z,2026-02-20T05:02:55.014851Z,17.9864523330034,False,1,1409,1409
77,1,2,2026-02-20T05:02:55.014901Z,2026-02-20T05:03:02.556968Z,7.542230874998495,True,0,1496,2905
78,1,1,2026-02-20T05:02:40.466782Z,2026-02-20T05:03:08.136666Z,27.67035679199762,True,0,2222,2222
79,1,1,2026-02-20T05:02:44.805032Z,2026-02-20T05:03:19.022426Z,34.217975583000225,True,0,2548,2548
80,1,1,2026-02-20T05:02:56.498941Z,2026-02-20T05:03:27.219625Z,30.721214040997438,False,1,2335,2335
80,1,2,2026-02-20T05:03:27.219682Z,2026-02-20T05:03:31.739382Z,4.519803415998467,True,0,1002,3337
82,1,1,2026-02-20T05:03:08.715800Z,2026-02-20T05:03:32.608307Z,23.892923792001966,True,0,1771,1771
81,1,1,2026-02-20T05:03:03.141912Z,2026-02-20T05:03:24.253584Z,21.1120491249967,False,1,1580,1580
81,1,2,2026-02-20T05:03:24.253643Z,2026-02-20T05:03:42.632844Z,18.379541333000816,True,0,2530,4110
83,1,1,2026-02-20T05:03:19.676936Z,2026-02-20T05:03:36.292585Z,16.615937499998836,False,1,1441,1441
83,1,2,2026-02-20T05:03:36.292640Z,2026-02-20T05:03:43.981374Z,7.688895209001203,True,0,1268,2709
86,1,1,2026-02-20T05:03:43.146960Z,2026-02-20T05:03:52.582309Z,9.435505166002258,True,0,916,916
85,1,1,2026-02-20T05:03:33.591503Z,2026-02-20T05:03:53.291552Z,19.700376583001344,False,1,1568,1568
85,1,2,2026-02-20T05:03:53.291591Z,2026-02-20T05:03:59.076641Z,5.7851730000038515,True,0,1429,2997
89,1,1,2026-02-20T05:03:59.580084Z,2026-02-20T05:04:12.950683Z,13.370821750002506,True,0,1189,1189
87,1,1,2026-02-20T05:03:44.675959Z,2026-02-20T05:04:25.231673Z,40.556380750000244,True,0,2810,2810
88,1,1,2026-02-20T05:03:53.059590Z,2026-02-20T05:04:24.531371Z,31.472310375000234,False,1,2605,2605
88,1,2,2026-02-20T05:04:24.531418Z,2026-02-20T05:04:30.747298Z,6.216015291996882,True,0,1471,4076
